0,1,2,3,4,5,6,7,8,9,10,11
0.30244755244755245,0.0,2.0,1.0,6.0,1.0,1.0,0.0,18.0,5,1,7353
0.5681818181818182,4.0,3.0,0.0,6.0,1.0,0.0,1.0,6.0,6,0,10844
0.29545454545454547,2.0,0.0,1.0,6.0,0.0,3.0,0.0,15.0,5,0,6722
0.05944055944055944,3.0,0.0,2.0,6.0,0.0,3.0,0.0,12.0,4,0,4423
0.05944055944055944,9.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,6,0,4668
0.4125874125874126,3.0,0.0,1.0,6.0,0.0,1.0,3.0,9.0,5,0,3943
0.3706293706293706,4.0,2.0,1.0,4.0,2.0,0.0,3.0,9.0,3,1,15654
0.4178321678321678,1.0,3.0,0.0,6.0,2.0,1.0,0.0,12.0,6,0,9416
0.42482517482517484,6.0,2.0,0.0,6.0,1.0,2.0,2.0,9.0,6,0,9001
0.05419580419580419,8.0,3.0,0.0,5.0,0.0,0.0,0.0,27.0,6,0,3841
0.04895104895104895,8.0,3.0,0.0,5.0,0.0,3.0,3.0,21.0,3,0,3815
0.32517482517482516,6.0,2.0,1.0,6.0,1.0,0.0,3.0,21.0,5,0,14067
0.06118881118881119,3.0,0.0,2.0,6.0,0.0,2.0,3.0,9.0,4,0,3943
0.3776223776223776,4.0,3.0,0.0,6.0,1.0,3.0,1.0,9.0,5,0,11467
0.17832167832167833,4.0,3.0,0.0,6.0,1.0,1.0,3.0,1.0,5,0,14781
0.4178321678321678,4.0,2.0,1.0,6.0,2.0,3.0,2.0,21.0,5,0,15129
0.11363636363636363,8.0,0.0,5.0,6.0,0.0,0.0,3.0,9.0,3,1,4423
0.6276223776223776,0.0,0.0,3.0,6.0,0.0,0.0,3.0,6.0,3,0,4483
0.15734265734265734,4.0,2.0,1.0,6.0,1.0,3.0,3.0,3.0,6,0,14714
0.38461538461538464,4.0,2.0,1.0,6.0,1.0,1.0,1.0,6.0,6,0,14657
0.32167832167832167,6.0,2.0,1.0,4.0,1.0,0.0,3.0,27.0,6,0,7723
0.05944055944055944,9.0,0.0,2.0,6.0,0.0,3.0,3.0,27.0,4,1,5403
0.38636363636363635,1.0,2.0,1.0,4.0,1.0,0.0,0.0,24.0,6,0,5998
0.057692307692307696,3.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,5,0,4423
0.10139860139860139,3.0,2.0,1.0,6.0,1.0,1.0,3.0,9.0,6,1,7060
0.02972027972027972,4.0,3.0,3.0,4.0,1.0,3.0,3.0,18.0,6,0,10844
0.05244755244755245,4.0,2.0,0.0,6.0,2.0,1.0,1.0,27.0,5,0,11150
0.8024475524475524,1.0,2.0,1.0,6.0,2.0,0.0,2.0,9.0,5,0,10441
0.03146853146853147,1.0,0.0,3.0,6.0,0.0,2.0,3.0,18.0,6,0,5228
0.06118881118881119,6.0,2.0,2.0,6.0,1.0,2.0,1.0,6.0,4,1,29528
0.06118881118881119,4.0,3.0,2.0,6.0,1.0,2.0,1.0,12.0,6,0,14781
0.1993006993006993,6.0,2.0,1.0,6.0,1.0,1.0,3.0,6.0,6,0,13377
0.05944055944055944,1.0,2.0,2.0,5.0,2.0,0.0,0.0,3.0,4,0,9925
0.057692307692307696,0.0,0.0,2.0,6.0,0.0,0.0,1.0,12.0,6,0,3383
0.3181818181818182,3.0,2.0,1.0,6.0,2.0,3.0,3.0,27.0,5,0,8049
0.4632867132867133,4.0,0.0,1.0,6.0,1.0,0.0,0.0,21.0,3,0,17261
0.3758741258741259,6.0,2.0,5.0,6.0,1.0,0.0,3.0,15.0,3,0,9424
0.11013986013986014,3.0,2.0,1.0,6.0,1.0,0.0,1.0,6.0,6,0,6582
0.055944055944055944,3.0,4.0,0.0,6.0,0.0,3.0,1.0,1.0,3,0,2754
0.30244755244755245,3.0,0.0,1.0,6.0,0.0,1.0,3.0,15.0,6,1,3943
0.02972027972027972,4.0,4.0,3.0,4.0,0.0,0.0,0.0,27.0,3,0,3205
0.17657342657342656,3.0,0.0,1.0,6.0,0.0,0.0,0.0,15.0,6,1,3943
0.19405594405594406,4.0,3.0,0.0,6.0,1.0,0.0,3.0,1.0,5,0,13941
0.0472027972027972,3.0,3.0,4.0,5.0,0.0,0.0,1.0,18.0,6,0,6565
0.40734265734265734,1.0,3.0,0.0,6.0,2.0,0.0,0.0,1.0,4,0,12639
0.25874125874125875,4.0,3.0,0.0,4.0,1.0,0.0,3.0,6.0,6,0,10844
0.2674825174825175,6.0,2.0,1.0,6.0,1.0,0.0,3.0,6.0,6,0,9646
0.1993006993006993,9.0,2.0,1.0,6.0,0.0,1.0,2.0,6.0,6,0,6216
0.05944055944055944,3.0,0.0,2.0,6.0,0.0,0.0,1.0,27.0,5,0,3943
0.05244755244755245,0.0,3.0,0.0,6.0,0.0,2.0,3.0,3.0,5,0,5989
0.28321678321678323,4.0,2.0,1.0,6.0,2.0,0.0,2.0,15.0,6,1,13292
0.3041958041958042,4.0,4.0,0.0,6.0,0.0,3.0,3.0,12.0,5,1,3210
0.0472027972027972,8.0,0.0,4.0,5.0,0.0,0.0,1.0,27.0,6,0,4885
0.4458041958041958,1.0,2.0,1.0,6.0,2.0,3.0,2.0,21.0,5,0,10231
0.36538461538461536,4.0,2.0,1.0,6.0,2.0,2.0,1.0,27.0,6,0,12819
0.3181818181818182,6.0,2.0,1.0,6.0,1.0,0.0,3.0,9.0,5,0,9021
0.30594405594405594,0.0,2.0,1.0,6.0,1.0,0.0,3.0,21.0,5,0,6152
0.05944055944055944,1.0,2.0,2.0,6.0,1.0,3.0,2.0,27.0,4,1,9929
0.10314685314685315,8.0,2.0,1.0,6.0,1.0,2.0,3.0,27.0,5,0,5673
0.32167832167832167,6.0,2.0,1.0,6.0,1.0,0.0,3.0,6.0,6,0,7038
0.2937062937062937,8.0,0.0,1.0,4.0,0.0,0.0,1.0,27.0,5,0,4423
0.24125874125874125,4.0,3.0,0.0,4.0,1.0,0.0,3.0,1.0,5,0,10844
0.06293706293706294,1.0,0.0,2.0,6.0,0.0,0.0,0.0,18.0,6,0,6961
0.39335664335664333,4.0,2.0,1.0,4.0,2.0,0.0,3.0,27.0,5,0,13029
0.5979020979020979,1.0,2.0,5.0,6.0,1.0,0.0,2.0,12.0,3,0,10703
0.06118881118881119,8.0,0.0,2.0,6.0,0.0,3.0,3.0,3.0,4,0,3971
0.06118881118881119,4.0,2.0,2.0,6.0,1.0,0.0,2.0,27.0,4,1,14924
0.0472027972027972,1.0,1.0,4.0,6.0,0.0,0.0,1.0,21.0,3,0,3670
0.20279720279720279,4.0,2.0,0.0,6.0,2.0,2.0,3.0,1.0,5,0,16704
0.21678321678321677,4.0,2.0,1.0,6.0,1.0,3.0,1.0,24.0,6,0,18371
0.26048951048951047,4.0,0.0,0.0,6.0,1.0,3.0,3.0,24.0,3,1,19225
0.11188811188811189,4.0,0.0,1.0,6.0,1.0,0.0,1.0,3.0,3,1,26890
0.270979020979021,4.0,3.0,0.0,4.0,1.0,3.0,0.0,24.0,3,1,12446
0.057692307692307696,4.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,4,0,4544
0.5314685314685315,4.0,3.0,1.0,6.0,1.0,2.0,0.0,21.0,3,0,13941
0.16783216783216784,6.0,2.0,1.0,6.0,1.0,1.0,3.0,24.0,6,0,7408
0.21678321678321677,2.0,2.0,1.0,4.0,1.0,3.0,2.0,24.0,6,0,10188
0.25524475524475526,6.0,2.0,1.0,4.0,1.0,0.0,2.0,27.0,5,0,12717
0.05944055944055944,9.0,0.0,2.0,6.0,0.0,3.0,3.0,3.0,5,0,5613
0.057692307692307696,8.0,3.0,2.0,6.0,0.0,0.0,0.0,15.0,5,0,3873
0.5576923076923077,0.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,5,0,4282
0.4982517482517482,0.0,3.0,5.0,6.0,0.0,0.0,1.0,6.0,3,0,4409
0.06293706293706294,8.0,0.0,2.0,6.0,0.0,1.0,1.0,27.0,4,1,4423
0.1486013986013986,4.0,2.0,1.0,6.0,2.0,0.0,1.0,21.0,5,0,16274
0.2727272727272727,6.0,2.0,1.0,6.0,1.0,0.0,3.0,24.0,6,0,7618
0.03146853146853147,4.0,4.0,3.0,6.0,0.0,2.0,3.0,24.0,3,1,5678
0.06118881118881119,1.0,2.0,2.0,6.0,2.0,3.0,0.0,6.0,5,0,14667
0.06118881118881119,4.0,2.0,2.0,6.0,1.0,0.0,1.0,6.0,5,0,12373
0.2727272727272727,3.0,3.0,1.0,6.0,0.0,0.0,1.0,24.0,6,0,5644
0.15734265734265734,4.0,2.0,1.0,4.0,1.0,0.0,1.0,6.0,4,1,12373
0.3181818181818182,6.0,2.0,1.0,6.0,1.0,3.0,2.0,15.0,5,0,10197
0.0472027972027972,4.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,6,1,9663
0.04895104895104895,8.0,3.0,0.0,6.0,0.0,3.0,3.0,18.0,4,0,4174
0.033216783216783216,4.0,3.0,3.0,6.0,1.0,3.0,3.0,3.0,6,0,14781
0.057692307692307696,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,4,0,5176
0.27972027972027974,4.0,3.0,0.0,4.0,1.0,2.0,0.0,24.0,5,0,8586
0.06643356643356643,0.0,2.0,1.0,6.0,1.0,1.0,3.0,12.0,5,1,6151
0.5332167832167832,4.0,3.0,0.0,4.0,1.0,3.0,3.0,24.0,3,1,10031
0.25874125874125875,4.0,3.0,1.0,6.0,1.0,0.0,0.0,15.0,5,0,10844
0.43356643356643354,4.0,2.0,1.0,6.0,1.0,3.0,2.0,6.0,3,0,17024
0.256993006993007,4.0,2.0,1.0,6.0,2.0,0.0,3.0,24.0,5,0,13029
0.4143356643356643,1.0,3.0,0.0,6.0,1.0,3.0,1.0,24.0,3,1,12173
0.6153846153846154,4.0,2.0,1.0,4.0,2.0,3.0,3.0,27.0,6,0,11150
0.06643356643356643,3.0,4.0,1.0,6.0,0.0,0.0,0.0,27.0,4,1,4049
0.5174825174825175,1.0,3.0,5.0,6.0,1.0,0.0,3.0,18.0,3,0,10203
0.16083916083916083,6.0,2.0,1.0,6.0,1.0,3.0,1.0,3.0,6,0,11622
0.5646853146853147,4.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,6,1,10368
0.05244755244755245,3.0,3.0,0.0,6.0,0.0,1.0,2.0,18.0,5,1,4804
0.21503496503496503,4.0,2.0,1.0,6.0,2.0,0.0,3.0,27.0,6,0,13848
0.4755244755244755,1.0,2.0,1.0,6.0,1.0,0.0,0.0,6.0,3,0,14882
0.47202797202797203,4.0,0.0,5.0,6.0,1.0,3.0,3.0,6.0,3,0,17471
0.5891608391608392,3.0,4.0,0.0,4.0,0.0,2.0,1.0,9.0,6,1,2754
0.17657342657342656,1.0,3.0,1.0,6.0,0.0,0.0,1.0,24.0,6,0,5510
0.05244755244755245,9.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,6,1,5403
0.5437062937062938,3.0,0.0,5.0,6.0,0.0,3.0,1.0,1.0,3,0,4423
0.12062937062937062,4.0,3.0,0.0,6.0,1.0,1.0,2.0,1.0,5,0,14781
0.3129370629370629,3.0,2.0,1.0,6.0,1.0,0.0,3.0,9.0,6,1,6104
0.3146853146853147,3.0,2.0,0.0,4.0,1.0,0.0,3.0,24.0,3,1,6093
0.5699300699300699,8.0,2.0,0.0,6.0,1.0,3.0,1.0,6.0,5,0,6460
0.057692307692307696,2.0,0.0,2.0,6.0,0.0,3.0,3.0,1.0,5,0,3898
0.24475524475524477,0.0,3.0,0.0,6.0,1.0,0.0,3.0,1.0,5,0,5162
0.057692307692307696,9.0,0.0,2.0,6.0,0.0,2.0,3.0,9.0,4,0,5613
0.493006993006993,4.0,4.0,1.0,6.0,0.0,2.0,0.0,21.0,3,0,2759
0.02972027972027972,3.0,1.0,3.0,6.0,0.0,3.0,3.0,18.0,5,1,3597
0.12062937062937062,3.0,4.0,0.0,4.0,0.0,1.0,0.0,24.0,5,0,4049
0.26223776223776224,1.0,2.0,1.0,6.0,3.0,1.0,2.0,21.0,5,0,15586
0.057692307692307696,1.0,0.0,5.0,6.0,0.0,0.0,1.0,9.0,3,1,7801
0.2202797202797203,8.0,3.0,1.0,6.0,0.0,0.0,2.0,1.0,5,0,3873
0.4982517482517482,4.0,2.0,1.0,4.0,1.0,2.0,2.0,9.0,5,0,12373
0.16783216783216784,3.0,3.0,3.0,6.0,0.0,0.0,2.0,6.0,3,0,4804
0.03146853146853147,8.0,0.0,3.0,6.0,0.0,3.0,0.0,6.0,3,0,3257
0.2762237762237762,9.0,3.0,0.0,6.0,1.0,0.0,3.0,9.0,5,0,8610
0.05944055944055944,9.0,0.0,2.0,6.0,0.0,0.0,1.0,12.0,6,0,4668
0.05419580419580419,3.0,3.0,0.0,6.0,0.0,3.0,3.0,12.0,5,1,4804
0.256993006993007,1.0,2.0,1.0,6.0,1.0,0.0,2.0,27.0,3,0,6377
0.18181818181818182,6.0,2.0,1.0,6.0,1.0,0.0,2.0,27.0,6,0,11264
0.5034965034965035,4.0,2.0,1.0,4.0,1.0,2.0,2.0,27.0,3,0,5963
0.057692307692307696,1.0,0.0,2.0,6.0,0.0,0.0,0.0,9.0,6,1,6961
0.06118881118881119,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,6,0,4823
0.05944055944055944,3.0,0.0,2.0,6.0,0.0,3.0,0.0,27.0,5,0,3943
0.8024475524475524,6.0,2.0,1.0,6.0,1.0,0.0,2.0,27.0,3,0,15411
0.05944055944055944,1.0,0.0,2.0,6.0,0.0,3.0,3.0,21.0,6,0,5228
0.05944055944055944,0.0,0.0,2.0,6.0,0.0,3.0,0.0,24.0,6,0,4282
0.11013986013986014,8.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,6,0,5583
0.42832167832167833,3.0,2.0,1.0,4.0,1.0,0.0,3.0,9.0,6,1,6794
0.05244755244755245,8.0,3.0,0.0,5.0,0.0,2.0,2.0,1.0,4,0,3841
0.12412587412587413,2.0,2.0,1.0,6.0,1.0,0.0,1.0,24.0,6,0,5281
0.39335664335664333,4.0,2.0,1.0,6.0,2.0,0.0,3.0,27.0,5,0,15129
0.5576923076923077,0.0,3.0,1.0,6.0,1.0,1.0,2.0,27.0,3,0,5192
0.24125874125874125,6.0,2.0,1.0,4.0,1.0,1.0,3.0,27.0,5,0,6943
0.21503496503496503,1.0,2.0,1.0,6.0,1.0,0.0,2.0,1.0,6,1,10454
0.10139860139860139,3.0,3.0,0.0,6.0,1.0,0.0,1.0,6.0,5,0,5069
0.5227272727272727,4.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,5,0,13029
0.25,4.0,2.0,1.0,4.0,1.0,0.0,2.0,9.0,6,1,10262
0.1993006993006993,3.0,0.0,1.0,6.0,0.0,0.0,1.0,15.0,6,1,4591
0.22727272727272727,8.0,3.0,1.0,6.0,0.0,0.0,3.0,21.0,3,0,3847
0.27972027972027974,4.0,2.0,0.0,4.0,2.0,3.0,2.0,18.0,5,1,15129
0.2762237762237762,9.0,3.0,0.0,6.0,1.0,0.0,3.0,12.0,6,0,8610
0.6101398601398601,9.0,1.0,0.0,6.0,0.0,2.0,0.0,9.0,5,0,3687
0.3548951048951049,8.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,3,0,3597
0.10839160839160839,3.0,2.0,1.0,6.0,1.0,2.0,3.0,9.0,6,1,6493
0.08916083916083917,4.0,2.0,3.0,6.0,1.0,3.0,3.0,6.0,3,0,10262
0.32342657342657344,3.0,0.0,1.0,6.0,0.0,3.0,3.0,27.0,5,0,4377
0.7832167832167832,3.0,2.0,1.0,6.0,1.0,0.0,3.0,9.0,4,0,6442
0.48776223776223776,4.0,2.0,1.0,4.0,1.0,2.0,2.0,12.0,6,0,10262
0.3479020979020979,4.0,3.0,5.0,6.0,1.0,1.0,3.0,12.0,3,0,13364
0.40734265734265734,4.0,2.0,1.0,4.0,1.0,0.0,3.0,1.0,6,1,10262
0.1520979020979021,3.0,1.0,0.0,6.0,0.0,0.0,0.0,15.0,5,0,3540
0.055944055944055944,8.0,0.0,2.0,6.0,0.0,0.0,0.0,15.0,4,0,4423
0.15734265734265734,4.0,2.0,1.0,6.0,1.0,0.0,2.0,12.0,6,0,14714
0.18181818181818182,6.0,2.0,1.0,6.0,1.0,0.0,2.0,6.0,6,0,7354
0.4807692307692308,6.0,2.0,1.0,6.0,1.0,0.0,3.0,9.0,6,1,16863
0.03146853146853147,8.0,3.0,3.0,6.0,0.0,3.0,2.0,12.0,5,1,3873
0.5314685314685315,8.0,0.0,0.0,6.0,0.0,0.0,1.0,15.0,5,0,4991
0.1993006993006993,8.0,3.0,1.0,6.0,0.0,1.0,0.0,27.0,6,0,3841
0.3041958041958042,4.0,3.0,0.0,6.0,1.0,3.0,0.0,12.0,6,0,12692
0.17657342657342656,4.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,5,0,10703
0.1486013986013986,4.0,3.0,0.0,4.0,1.0,1.0,3.0,15.0,5,0,12121
0.06118881118881119,4.0,0.0,2.0,6.0,0.0,0.0,1.0,18.0,4,0,7229
0.05944055944055944,1.0,4.0,2.0,6.0,0.0,3.0,1.0,1.0,6,1,3100
0.4527972027972028,3.0,3.0,0.0,6.0,0.0,3.0,2.0,9.0,5,0,4174
0.32867132867132864,8.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,3,1,3597
0.21853146853146854,6.0,2.0,1.0,6.0,2.0,1.0,3.0,18.0,5,1,16840
0.17657342657342656,6.0,2.0,1.0,6.0,1.0,0.0,1.0,21.0,3,0,14486
0.47027972027972026,1.0,3.0,0.0,6.0,2.0,0.0,0.0,9.0,5,0,14424
0.06118881118881119,4.0,0.0,2.0,6.0,0.0,2.0,1.0,3.0,4,0,7229
0.17482517482517482,3.0,2.0,1.0,6.0,1.0,2.0,3.0,24.0,6,0,5684
0.11013986013986014,8.0,2.0,1.0,6.0,1.0,0.0,0.0,27.0,4,1,5899
0.29545454545454547,6.0,2.0,1.0,6.0,1.0,0.0,3.0,3.0,3,1,18286
0.09615384615384616,4.0,3.0,0.0,6.0,1.0,0.0,2.0,9.0,4,0,7064
0.17132867132867133,4.0,3.0,5.0,6.0,1.0,0.0,2.0,1.0,3,0,5608
0.23076923076923078,6.0,2.0,1.0,6.0,1.0,0.0,2.0,9.0,4,0,11142
0.0472027972027972,8.0,1.0,4.0,5.0,0.0,0.0,0.0,18.0,3,0,3807
0.09615384615384616,3.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,4,0,14871
0.1520979020979021,1.0,2.0,1.0,6.0,2.0,1.0,2.0,6.0,3,0,11858
0.4178321678321678,9.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,5,0,4842
0.49475524475524474,4.0,2.0,1.0,4.0,1.0,1.0,1.0,9.0,6,1,10262
0.1346153846153846,6.0,2.0,1.0,6.0,1.0,0.0,1.0,9.0,6,1,9646
0.11538461538461539,3.0,0.0,1.0,6.0,0.0,0.0,3.0,27.0,5,0,4377
0.534965034965035,4.0,2.0,1.0,6.0,1.0,2.0,2.0,9.0,5,0,15554
0.10839160839160839,3.0,2.0,1.0,6.0,1.0,2.0,3.0,15.0,5,0,6027
0.06118881118881119,1.0,2.0,2.0,6.0,2.0,3.0,2.0,21.0,5,0,9968
0.05244755244755245,2.0,0.0,0.0,6.0,1.0,1.0,3.0,15.0,6,1,7657
0.4388111888111888,1.0,3.0,0.0,6.0,2.0,1.0,1.0,1.0,5,0,16372
0.5734265734265734,1.0,3.0,1.0,6.0,2.0,0.0,2.0,6.0,4,1,10907
0.057692307692307696,0.0,0.0,2.0,6.0,0.0,0.0,1.0,24.0,5,0,3383
0.1486013986013986,9.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,6,1,8452
0.2202797202797203,1.0,3.0,1.0,6.0,1.0,1.0,1.0,12.0,6,0,11542
0.19405594405594406,1.0,2.0,1.0,6.0,1.0,0.0,2.0,15.0,6,1,11241
0.2937062937062937,6.0,2.0,1.0,6.0,1.0,0.0,3.0,9.0,5,0,15078
